time,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
107.480000,-0.012236,0.103350,9.799447
107.515000,-0.012236,0.103345,9.799448
107.545000,-0.012236,0.103350,9.799447
107.580000,-0.012236,0.103350,9.799447
107.615000,-0.012236,0.103346,9.799448
107.645000,-0.012236,0.103350,9.799447
107.680000,-0.012236,0.103350,9.799447
107.710000,-0.012236,0.103349,9.799447
107.745000,-0.012236,0.103349,9.799447
107.780000,-0.012236,0.103349,9.799447
107.810000,-0.012236,0.103349,9.799447
107.845000,-0.012236,0.103349,9.799447
107.875000,-0.012236,0.103349,9.799447
107.910000,-0.012236,0.103349,9.799447
107.945000,-0.012236,0.103348,9.799447
107.975000,-0.012236,0.103348,9.799447
108.010000,-0.012236,0.103348,9.799447
108.040000,-0.012236,0.103348,9.799447
108.075000,-0.012236,0.103348,9.799447
108.110000,-0.012236,0.103348,9.799447
108.140000,-0.012235,0.103348,9.799447
108.175000,-0.012236,0.103348,9.799447
108.205000,-0.012236,0.103347,9.799447
108.240000,-0.012236,0.103347,9.799447
108.275000,-0.012236,0.103347,9.799447
108.305000,-0.012236,0.103347,9.799447
108.340000,-0.012236,0.103347,9.799447
108.370000,-0.012236,0.103348,9.799447
108.405000,-0.012236,0.103347,9.799447
108.440000,-0.012236,0.103347,9.799447
108.470000,-0.012236,0.103347,9.799447
108.505000,-0.012236,0.103346,9.799447
108.535000,-0.012236,0.103346,9.799447
108.570000,-0.012236,0.103347,9.799447
108.605000,-0.012237,0.103346,9.799447
108.635000,-0.012234,0.103346,9.799447
108.670000,-0.012236,0.103346,9.799447
108.700000,-0.012236,0.103346,9.799447
108.735000,-0.012236,0.103345,9.799447
108.770000,-0.012236,0.103346,9.799447
108.800000,-0.012236,0.103345,9.799447
108.835000,-0.012236,0.103345,9.799447
108.865000,-0.012236,0.103345,9.799447
108.900000,-0.012236,0.103345,9.799447
108.935000,-0.012236,0.103345,9.799447
108.965000,-0.012236,0.103344,9.799447
109.000000,-0.012236,0.103344,9.799447
109.030000,-0.012236,0.103344,9.799447
109.065000,-0.012236,0.103344,9.799447
109.100000,-0.012236,0.103344,9.799447
109.130000,-0.012236,0.103344,9.799447
109.165000,-0.012236,0.103344,9.799447
109.195000,-0.012236,0.103344,9.799447
109.230000,-0.012236,0.103343,9.799447
109.265000,-0.012236,0.103343,9.799447
109.295000,-0.012236,0.103343,9.799447
109.330000,-0.012236,0.103343,9.799447
109.360000,-0.012236,0.103343,9.799447
109.395000,-0.012236,0.103343,9.799447
109.430000,-0.012236,0.103343,9.799447
109.460000,-0.012236,0.103343,9.799447
109.495000,-0.012236,0.103342,9.799447
109.525000,-0.012236,0.103342,9.799447
109.560000,-0.012236,0.103342,9.799447
109.595000,-0.012260,0.103362,9.799449
109.625000,-0.012236,0.103342,9.799447
109.660000,-0.012236,0.103342,9.799447
109.690000,-0.012236,0.103342,9.799447
109.725000,-0.012236,0.103342,9.799447
109.760000,-0.012236,0.103342,9.799447
109.790000,-0.012236,0.103342,9.799447
109.825000,-0.012236,0.103342,9.799447
109.855000,-0.012236,0.103341,9.799447
109.890000,-0.012236,0.103341,9.799447
109.925000,-0.012236,0.103341,9.799447
109.955000,0.087068,-0.071807,9.797623
109.990000,0.076011,-0.049077,9.797219
110.020000,-0.617386,1.150587,9.815152
110.055000,-0.012248,0.103361,9.799446
110.090000,-0.012247,0.103359,9.799446
110.120000,-0.012246,0.103358,9.799446
110.155000,-0.012246,0.103357,9.799446
110.185000,-0.012245,0.103355,9.799446
110.220000,-0.012245,0.103349,9.799447
110.255000,-0.012244,0.103353,9.799446
110.285000,-0.012243,0.103352,9.799446
110.320000,-0.012244,0.103344,9.799447
110.350000,-0.012242,0.103350,9.799446
110.385000,-0.012242,0.103349,9.799446
110.420000,-0.012243,0.103338,9.799447
110.450000,-0.012241,0.103348,9.799447
110.485000,-0.012241,0.103347,9.799447
110.515000,-0.012239,0.103355,9.799446
110.550000,-0.012240,0.103346,9.799447
110.585000,-0.012240,0.103345,9.799447
110.615000,-0.012239,0.103352,9.799446
110.650000,-0.012240,0.103344,9.799447
110.680000,-0.012239,0.103344,9.799447
110.715000,-0.012238,0.103349,9.799447
110.750000,-0.012239,0.103343,9.799447
110.780000,-0.012239,0.103342,9.799447
110.815000,-0.012238,0.103346,9.799447
110.845000,-0.012238,0.103341,9.799447
110.880000,-0.012238,0.103341,9.799447
110.915000,-0.012237,0.103344,9.799447
110.945000,-0.012238,0.103340,9.799447
110.980000,-0.012238,0.103340,9.799447
111.010000,-0.012238,0.103339,9.799447
111.045000,-0.012238,0.103339,9.799447
111.080000,-0.012237,0.103339,9.799447
111.110000,-0.012237,0.103339,9.799447
111.145000,-0.012237,0.103338,9.799447
111.175000,-0.012237,0.103338,9.799447
111.210000,-0.012237,0.103338,9.799447
111.245000,-0.012237,0.103337,9.799447
111.275000,-0.012237,0.103337,9.799447
111.310000,-0.012237,0.103337,9.799447
111.340000,-0.012237,0.103337,9.799447
111.375000,-0.012237,0.103336,9.799447
111.410000,-0.012237,0.103336,9.799447
111.440000,-0.012237,0.103336,9.799447
111.475000,-0.012237,0.103336,9.799447
111.505000,-0.012237,0.103336,9.799447
111.540000,-0.012237,0.103335,9.799447
111.575000,-0.012237,0.103335,9.799447
111.605000,-0.012237,0.103335,9.799447
111.640000,-0.012236,0.103335,9.799447
111.670000,-0.012237,0.103334,9.799448
111.705000,-0.012236,0.103334,9.799447
111.740000,-0.012236,0.103334,9.799447
111.770000,-0.012236,0.103334,9.799448
111.805000,-0.012236,0.103334,9.799448
111.835000,-0.012236,0.103334,9.799448
111.870000,-0.012236,0.103333,9.799448
111.905000,-0.012236,0.103333,9.799448
111.935000,-0.012236,0.103333,9.799448
111.970000,-0.012236,0.103333,9.799448
112.000000,-0.012236,0.103333,9.799448
112.035000,-0.012236,0.103333,9.799448
112.070000,-0.012236,0.103332,9.799448
112.100000,-0.012236,0.103333,9.799448
112.135000,-0.012236,0.103332,9.799448
112.165000,-0.012236,0.103333,9.799448
112.200000,-0.012236,0.103332,9.799448
112.235000,-0.012236,0.103332,9.799448
112.265000,-0.012236,0.103332,9.799448
112.300000,-0.012236,0.103332,9.799448
112.330000,-0.012236,0.103332,9.799448
112.365000,-0.012236,0.103332,9.799448
112.400000,-0.012236,0.103331,9.799448
112.430000,-0.012236,0.103331,9.799448
112.465000,-0.012236,0.103331,9.799448
112.495000,-0.012236,0.103331,9.799448
112.530000,-0.012236,0.103331,9.799448
112.565000,-0.012236,0.103331,9.799448
112.595000,-0.012236,0.103330,9.799448
112.630000,-0.012236,0.103330,9.799448
112.660000,-0.012236,0.103330,9.799448
112.695000,-0.012236,0.103330,9.799448
112.730000,-0.012236,0.103330,9.799448
112.760000,-0.012236,0.103330,9.799448
112.795000,-0.012236,0.103330,9.799448
112.825000,-0.012236,0.103329,9.799448
112.860000,-0.012236,0.103329,9.799448
112.895000,-0.012236,0.103329,9.799448
112.925000,-0.012236,0.103329,9.799448
112.960000,-0.012236,0.103329,9.799448
112.990000,-0.012236,0.103329,9.799448
113.025000,-0.012236,0.103329,9.799448
113.060000,-0.012236,0.103328,9.799448
113.090000,-0.012236,0.103328,9.799448
113.125000,-0.012236,0.103328,9.799448
113.155000,-0.012236,0.103328,9.799448
113.190000,-0.012236,0.103328,9.799448
113.225000,-0.012236,0.103328,9.799448
113.255000,-0.012236,0.103328,9.799448
113.290000,-0.012236,0.103328,9.799448
113.320000,-0.012236,0.103327,9.799448
113.355000,-0.012236,0.103327,9.799448
113.390000,-0.012236,0.103327,9.799448
113.420000,-0.012236,0.103327,9.799448
113.455000,-0.012236,0.103327,9.799448
113.485000,-0.012236,0.103327,9.799448
113.520000,-0.012236,0.103327,9.799448
113.555000,-0.012236,0.103327,9.799448
113.585000,-0.012236,0.103326,9.799448
113.620000,-0.012236,0.103326,9.799448
113.650000,-0.012236,0.103326,9.799448
113.685000,-0.012236,0.103326,9.799448
113.720000,-0.012236,0.103326,9.799448
113.750000,-0.012236,0.103326,9.799448
113.785000,-0.012236,0.103326,9.799448
113.815000,-0.012236,0.103325,9.799448
113.850000,-0.012236,0.103325,9.799448
113.885000,-0.012236,0.103325,9.799448
113.915000,-0.012236,0.103325,9.799448
113.950000,-0.012236,0.103325,9.799448
113.980000,-0.012236,0.103325,9.799448
114.015000,-0.012236,0.103325,9.799448
114.050000,-0.012236,0.103325,9.799448
114.080000,-0.012236,0.103324,9.799448
114.115000,-0.012236,0.103324,9.799448
114.145000,-0.012236,0.103324,9.799448
114.180000,-0.012236,0.103324,9.799448
114.215000,-0.012236,0.103324,9.799448
114.245000,-0.012236,0.103324,9.799448
114.280000,-0.012236,0.103324,9.799448
114.310000,-0.012236,0.103324,9.799448
114.345000,-0.012236,0.103323,9.799448
114.380000,-0.012236,0.103323,9.799448
114.410000,-0.012236,0.103323,9.799448
114.445000,-0.012236,0.103323,9.799448
114.475000,-0.012236,0.103323,9.799448
114.510000,-0.012236,0.103323,9.799448
114.545000,-0.012236,0.103323,9.799448
114.575000,-0.012236,0.103322,9.799448
114.610000,-0.012236,0.103322,9.799448
114.640000,-0.012236,0.103322,9.799448
114.675000,-0.012236,0.103322,9.799448
114.710000,-0.012236,0.103322,9.799448
114.740000,-0.012236,0.103322,9.799448
114.775000,-0.012236,0.103322,9.799448
114.805000,-0.012236,0.103322,9.799448
114.840000,-0.012236,0.103321,9.799448
114.875000,-0.012236,0.103321,9.799448
114.905000,-0.012236,0.103321,9.799448
114.940000,-0.012236,0.103321,9.799448
114.970000,-0.012236,0.103321,9.799448
115.005000,-0.012236,0.103321,9.799448
115.040000,-0.012236,0.103321,9.799448
115.070000,-0.012236,0.103321,9.799448
115.105000,-0.012236,0.103320,9.799448
115.135000,-0.012236,0.103320,9.799448
115.170000,-0.012236,0.103320,9.799448
115.205000,-0.012236,0.103320,9.799448
115.235000,-0.012236,0.103320,9.799448
115.270000,-0.012236,0.103320,9.799448
115.300000,-0.012236,0.103320,9.799448
115.335000,-0.012236,0.103319,9.799448
115.370000,-0.012236,0.103319,9.799448
115.400000,-0.012236,0.103319,9.799448
115.435000,-0.012236,0.103319,9.799448
115.465000,-0.012236,0.103319,9.799448
115.500000,-0.012236,0.103319,9.799448
115.535000,-0.012236,0.103319,9.799448
115.565000,-0.012236,0.103319,9.799448
115.600000,-0.012236,0.103318,9.799448
115.630000,-0.012236,0.103318,9.799448
115.665000,-0.012236,0.103318,9.799448
115.700000,-0.012236,0.103318,9.799448
115.730000,-0.012236,0.103318,9.799448
115.765000,-0.012236,0.103318,9.799448
115.795000,-0.012236,0.103318,9.799448
115.830000,-0.012236,0.103318,9.799448
115.865000,-0.012236,0.103317,9.799448
115.895000,-0.012236,0.103317,9.799448
115.930000,-0.012236,0.103317,9.799448
115.960000,-0.012236,0.103317,9.799448
115.995000,-0.012236,0.103317,9.799448
116.030000,-0.012236,0.103317,9.799448
116.060000,-0.012236,0.103317,9.799448
116.095000,-0.012236,0.103317,9.799448
116.125000,-0.012236,0.103316,9.799448
116.160000,-0.012236,0.103316,9.799448
116.195000,-0.012236,0.103316,9.799448
116.225000,-0.012236,0.103316,9.799448
116.260000,-0.012236,0.103316,9.799448
116.290000,-0.012236,0.103316,9.799448
116.325000,-0.012236,0.103316,9.799448
116.360000,-0.012236,0.103315,9.799448
116.390000,-0.012236,0.103315,9.799448
116.425000,-0.012236,0.103315,9.799448
116.455000,-0.012236,0.103315,9.799448
116.490000,-0.012236,0.103315,9.799448
116.525000,-0.012236,0.103315,9.799448
116.555000,-0.012236,0.103315,9.799448
116.590000,-0.012236,0.103315,9.799448
116.620000,-0.012236,0.103314,9.799448
116.655000,-0.012236,0.103314,9.799448
116.690000,-0.012236,0.103314,9.799448
116.720000,-0.012236,0.103314,9.799448
116.755000,-0.012236,0.103314,9.799448
116.785000,-0.012236,0.103314,9.799448
116.820000,-0.012236,0.103314,9.799448
116.855000,-0.012236,0.103314,9.799448
116.885000,-0.012236,0.103313,9.799448
116.920000,-0.012236,0.103313,9.799448
116.950000,-0.012236,0.103313,9.799448
116.985000,-0.012236,0.103313,9.799448
117.020000,-0.012236,0.103313,9.799448
117.050000,-0.012236,0.103313,9.799448
117.085000,-0.012236,0.103313,9.799448
117.115000,-0.012236,0.103312,9.799448
117.150000,-0.012236,0.103312,9.799448
117.185000,-0.012236,0.103312,9.799448
117.215000,-0.012236,0.103312,9.799448
117.250000,-0.012236,0.103312,9.799448
117.280000,-0.012236,0.103312,9.799448
117.315000,-0.012236,0.103312,9.799448
117.350000,-0.012236,0.103312,9.799448
117.380000,-0.012236,0.103311,9.799448
117.415000,-0.012236,0.103311,9.799448
117.445000,-0.012236,0.103311,9.799448
117.480000,-0.012236,0.103311,9.799448
117.515000,-0.012236,0.103311,9.799448
117.545000,-0.012236,0.103311,9.799448
117.580000,-0.012236,0.103311,9.799448
117.610000,-0.012236,0.103311,9.799448
117.645000,-0.012236,0.103310,9.799448
117.680000,-0.012236,0.103310,9.799448
117.710000,-0.012236,0.103310,9.799448
117.745000,-0.012236,0.103310,9.799448
117.775000,-0.012236,0.103310,9.799448
117.810000,-0.012236,0.103310,9.799448
117.845000,-0.012236,0.103310,9.799448
117.875000,-0.012236,0.103310,9.799448
117.910000,-0.012236,0.103309,9.799448
117.940000,-0.012236,0.103309,9.799448
117.975000,-0.012236,0.103309,9.799448
118.010000,-0.012236,0.103309,9.799448
118.040000,-0.012236,0.103309,9.799448
118.075000,-0.012236,0.103309,9.799448
118.105000,-0.012236,0.103309,9.799448
118.140000,-0.012236,0.103308,9.799448
118.175000,-0.012236,0.103308,9.799448
118.205000,-0.012236,0.103308,9.799448
118.240000,-0.012236,0.103308,9.799448
118.270000,-0.012236,0.103308,9.799448
118.305000,-0.012236,0.103308,9.799448
118.340000,-0.012236,0.103308,9.799448
118.370000,-0.012236,0.103308,9.799448
118.405000,-0.012236,0.103307,9.799448
118.435000,-0.012236,0.103307,9.799448
118.470000,-0.012236,0.103307,9.799448
118.505000,-0.012236,0.103307,9.799448
118.535000,-0.012236,0.103307,9.799448
118.570000,-0.012236,0.103307,9.799448
118.600000,-0.012236,0.103307,9.799448
118.635000,-0.012236,0.103307,9.799448
118.670000,-0.012236,0.103306,9.799448
118.700000,-0.012236,0.103306,9.799448
118.735000,-0.012236,0.103306,9.799448
118.765000,-0.012236,0.103306,9.799448
118.800000,-0.012236,0.103306,9.799448
118.835000,-0.012236,0.103306,9.799448
118.865000,-0.012236,0.103306,9.799448
118.900000,-0.012236,0.103305,9.799448
118.930000,-0.012236,0.103305,9.799448
118.965000,-0.012236,0.103305,9.799448
119.000000,-0.012236,0.103305,9.799448
119.030000,-0.012236,0.103305,9.799448
119.065000,-0.012236,0.103305,9.799448
119.095000,-0.012236,0.103305,9.799448
119.130000,-0.012236,0.103305,9.799448
119.165000,-0.012236,0.103304,9.799448
119.195000,-0.012236,0.103304,9.799448
119.230000,-0.012236,0.103304,9.799448
119.260000,-0.012236,0.103304,9.799448
119.295000,-0.012236,0.103304,9.799448
119.330000,-0.012236,0.103304,9.799448
119.360000,-0.012236,0.103304,9.799448
119.395000,-0.012236,0.103304,9.799448
119.425000,-0.012236,0.103303,9.799448
119.460000,-0.012236,0.103303,9.799448
119.495000,-0.012236,0.103303,9.799448
119.525000,-0.012236,0.103303,9.799448
119.560000,-0.012236,0.103303,9.799448
119.590000,-0.012236,0.103303,9.799448
119.625000,-0.012236,0.103303,9.799448
119.660000,-0.012236,0.103302,9.799448
119.690000,-0.012236,0.103302,9.799448
119.725000,-0.012236,0.103302,9.799448
119.755000,-0.012236,0.103302,9.799448
119.790000,-0.012236,0.103302,9.799448
119.825000,-0.012236,0.103302,9.799448
119.855000,-0.012236,0.103302,9.799448
119.890000,-0.012236,0.103302,9.799448
119.920000,-0.012236,0.103301,9.799448
119.955000,-0.012236,0.103301,9.799448
119.990000,-0.012236,0.103301,9.799448
120.020000,-0.012236,0.103301,9.799448
120.055000,-0.012236,0.103301,9.799448
120.085000,-0.012236,0.103301,9.799448
120.120000,-0.012236,0.103301,9.799448
120.155000,-0.012236,0.103301,9.799448
120.185000,-0.012236,0.103300,9.799448
120.220000,-0.012236,0.103300,9.799448
120.250000,-0.012236,0.103300,9.799448
120.285000,-0.012236,0.103300,9.799448
120.320000,-0.012236,0.103300,9.799448
120.350000,-0.012236,0.103300,9.799448
120.385000,-0.012236,0.103300,9.799448
120.415000,-0.012236,0.103300,9.799448
120.450000,-0.012236,0.103299,9.799448
120.485000,-0.012236,0.103299,9.799448
120.515000,-0.012236,0.103299,9.799448
120.550000,-0.012236,0.103299,9.799448
120.580000,-0.012236,0.103299,9.799448
120.615000,-0.012236,0.103299,9.799448
120.650000,-0.012236,0.103299,9.799448
120.680000,-0.012236,0.103298,9.799448
120.715000,-0.012236,0.103298,9.799448
120.745000,-0.012236,0.103298,9.799448
120.780000,-0.012236,0.103298,9.799448
120.815000,-0.012236,0.103298,9.799448
120.845000,-0.012236,0.103298,9.799448
120.880000,-0.012236,0.103298,9.799448
120.910000,-0.012236,0.103298,9.799448
120.945000,-0.012236,0.103297,9.799448
120.980000,-0.012236,0.103297,9.799448
121.010000,-0.012236,0.103297,9.799448
121.045000,-0.012236,0.103297,9.799448
121.075000,-0.012236,0.103297,9.799448
121.110000,-0.012236,0.103297,9.799448
121.145000,-0.012236,0.103297,9.799448
121.175000,-0.012236,0.103297,9.799448
121.210000,-0.012236,0.103296,9.799448
121.240000,-0.012236,0.103296,9.799448
121.275000,-0.012236,0.103296,9.799448
121.310000,-0.012236,0.103296,9.799448
121.340000,-0.012236,0.103296,9.799448
121.375000,-0.012236,0.103296,9.799448
121.405000,-0.012236,0.103296,9.799448
121.440000,-0.012236,0.103296,9.799448
121.475000,-0.012236,0.103295,9.799448
121.505000,-0.012236,0.103295,9.799448
121.540000,-0.012236,0.103295,9.799448
121.570000,-0.012236,0.103295,9.799448
121.605000,-0.012236,0.103295,9.799448
121.640000,-0.012236,0.103295,9.799448
121.670000,-0.012236,0.103295,9.799448
121.705000,-0.012236,0.103294,9.799448
121.735000,-0.012236,0.103294,9.799448
121.770000,-0.012236,0.103294,9.799448
121.805000,-0.012236,0.103294,9.799448
121.835000,-0.012236,0.103294,9.799448
121.870000,-0.012236,0.103294,9.799448
121.900000,-0.012236,0.103294,9.799448
121.935000,-0.012236,0.103294,9.799448
121.970000,-0.012236,0.103293,9.799448
122.000000,-0.012236,0.103293,9.799448
122.035000,-0.012236,0.103293,9.799448
122.065000,-0.012236,0.103293,9.799448
122.100000,-0.012236,0.103293,9.799448
122.135000,-0.012236,0.103293,9.799448
122.165000,-0.012236,0.103293,9.799448
122.200000,-0.012236,0.103293,9.799448
122.230000,-0.012236,0.103292,9.799448
122.265000,-0.012236,0.103292,9.799448
122.300000,-0.012236,0.103292,9.799448
122.330000,-0.012236,0.103292,9.799448
122.365000,-0.012236,0.103292,9.799448
122.395000,-0.012236,0.103292,9.799448
122.430000,-0.012236,0.103292,9.799448
122.465000,-0.012236,0.103291,9.799448
122.495000,-0.012236,0.103291,9.799448
122.530000,-0.012236,0.103291,9.799448
122.560000,-0.012236,0.103291,9.799448
122.595000,-0.012236,0.103291,9.799448
122.630000,-0.012236,0.103291,9.799448
122.660000,-0.012236,0.103291,9.799448
122.695000,-0.012236,0.103291,9.799448
122.725000,-0.012236,0.103290,9.799448
122.760000,-0.012236,0.103290,9.799448
122.795000,-0.012236,0.103290,9.799448
122.825000,-0.012236,0.103290,9.799448
122.860000,-0.012236,0.103290,9.799448
122.890000,-0.012236,0.103290,9.799448
122.925000,-0.012236,0.103290,9.799448
122.960000,-0.012236,0.103290,9.799448
122.990000,-0.012236,0.103289,9.799448
123.025000,-0.012236,0.103289,9.799448
123.055000,-0.012236,0.103289,9.799448
123.090000,-0.012236,0.103289,9.799448
123.125000,-0.012236,0.103289,9.799448
123.155000,-0.012236,0.103289,9.799448
123.190000,-0.012237,0.103289,9.799448
123.220000,-0.012237,0.103289,9.799448
123.255000,-0.012237,0.103288,9.799448
123.290000,-0.012237,0.103288,9.799448
123.320000,-0.012237,0.103288,9.799448
123.355000,-0.012237,0.103288,9.799448
123.385000,-0.012237,0.103288,9.799448
123.420000,-0.012237,0.103288,9.799448
123.455000,-0.012237,0.103288,9.799448
123.485000,-0.012237,0.103287,9.799448
123.520000,-0.012237,0.103287,9.799448
123.550000,-0.012237,0.103287,9.799448
123.585000,-0.012237,0.103287,9.799448
123.620000,-0.012237,0.103287,9.799448
123.650000,-0.012237,0.103287,9.799448
123.685000,-0.012237,0.103287,9.799448
123.715000,-0.012237,0.103287,9.799448
123.750000,-0.012237,0.103286,9.799448
123.785000,-0.012237,0.103286,9.799448
123.815000,-0.012237,0.103286,9.799448
123.850000,-0.012237,0.103286,9.799448
123.880000,-0.012237,0.103286,9.799448
123.915000,-0.012237,0.103286,9.799448
123.950000,-0.012237,0.103286,9.799448
123.980000,-0.012237,0.103286,9.799448
124.015000,-0.012237,0.103285,9.799448
124.045000,-0.012237,0.103285,9.799448
124.080000,-0.012237,0.103285,9.799448
124.115000,-0.012237,0.103285,9.799448
124.145000,-0.012237,0.103285,9.799448
124.180000,-0.012237,0.103285,9.799448
124.210000,-0.012237,0.103285,9.799448
124.245000,-0.012237,0.103284,9.799448
124.280000,-0.012237,0.103284,9.799448
124.310000,-0.012237,0.103284,9.799448
124.345000,-0.012237,0.103284,9.799448
124.375000,-0.012237,0.103284,9.799448
124.410000,-0.012237,0.103284,9.799448
124.445000,-0.012237,0.103284,9.799448
124.475000,-0.012237,0.103284,9.799448
124.510000,-0.012237,0.103283,9.799448
124.540000,-0.012237,0.103283,9.799448
124.575000,-0.012237,0.103283,9.799448
124.610000,-0.012237,0.103283,9.799448
124.640000,-0.012237,0.103283,9.799448
124.675000,-0.012237,0.103283,9.799448
124.705000,-0.012237,0.103283,9.799448
124.740000,-0.012237,0.103283,9.799448
124.775000,-0.012237,0.103282,9.799448
124.805000,-0.012237,0.103282,9.799448
124.840000,-0.012237,0.103282,9.799448
124.870000,-0.012237,0.103282,9.799448
124.905000,-0.012237,0.103282,9.799448
124.940000,-0.012237,0.103282,9.799448
124.970000,-0.012237,0.103282,9.799448
125.005000,-0.012237,0.103281,9.799448
125.035000,-0.012237,0.103281,9.799448
125.070000,-0.012237,0.103281,9.799448
125.105000,-0.012237,0.103281,9.799448
125.135000,-0.012237,0.103281,9.799448
125.170000,-0.012237,0.103281,9.799448
125.200000,-0.012237,0.103281,9.799448
125.235000,-0.012237,0.103281,9.799448
125.270000,-0.012237,0.103280,9.799448
125.300000,-0.012237,0.103280,9.799448
125.335000,-0.012237,0.103280,9.799448
125.365000,-0.012237,0.103280,9.799448
125.400000,-0.012237,0.103280,9.799448
125.435000,-0.012237,0.103280,9.799448
125.465000,-0.012237,0.103280,9.799448
125.500000,-0.012237,0.103280,9.799448
125.530000,-0.012237,0.103279,9.799448
125.565000,-0.012237,0.103279,9.799448
125.600000,-0.012237,0.103279,9.799448
125.630000,-0.012237,0.103279,9.799448
125.665000,-0.012237,0.103279,9.799448
125.695000,-0.012237,0.103279,9.799448
125.730000,-0.012237,0.103279,9.799448
125.765000,-0.012237,0.103279,9.799448
125.795000,-0.012237,0.103278,9.799448
125.830000,-0.012237,0.103278,9.799448
125.860000,-0.012237,0.103278,9.799448
125.895000,-0.012237,0.103278,9.799448
125.930000,-0.012237,0.103278,9.799448
125.960000,-0.012237,0.103278,9.799448
125.995000,-0.012237,0.103278,9.799448
126.025000,-0.012237,0.103277,9.799448
126.060000,-0.012237,0.103277,9.799448
126.095000,-0.012237,0.103277,9.799448
126.125000,-0.012237,0.103277,9.799448
126.160000,-0.012237,0.103277,9.799448
126.190000,-0.012237,0.103277,9.799448
126.225000,-0.012237,0.103277,9.799448
126.260000,-0.012237,0.103277,9.799448
126.290000,-0.012237,0.103276,9.799448
126.325000,-0.012237,0.103276,9.799448
126.355000,-0.012237,0.103276,9.799448
126.390000,-0.012237,0.103276,9.799448
126.425000,-0.012237,0.103276,9.799448
126.455000,-0.012237,0.103276,9.799448
126.490000,-0.012237,0.103276,9.799448
126.520000,-0.012237,0.103276,9.799448
126.555000,-0.012237,0.103275,9.799448
126.590000,-0.012237,0.103275,9.799448
126.620000,-0.012237,0.103275,9.799448
126.655000,-0.012237,0.103275,9.799448
126.685000,-0.012237,0.103275,9.799448
126.720000,-0.012237,0.103275,9.799448
126.755000,-0.012237,0.103275,9.799448
126.785000,-0.012237,0.103274,9.799448
126.820000,-0.012237,0.103274,9.799448
126.850000,-0.012237,0.103274,9.799448
126.885000,-0.012237,0.103274,9.799448
126.920000,-0.012237,0.103274,9.799448
126.950000,-0.012237,0.103274,9.799448
126.985000,-0.012237,0.103274,9.799448
127.015000,-0.012237,0.103274,9.799448
127.050000,-0.012237,0.103273,9.799448
127.085000,-0.012237,0.103273,9.799448
127.115000,-0.012237,0.103273,9.799448
127.150000,-0.012237,0.103273,9.799448
127.180000,-0.012237,0.103273,9.799448
127.215000,-0.012237,0.103273,9.799448
127.250000,-0.012237,0.103273,9.799448
127.280000,-0.012237,0.103273,9.799448
127.315000,-0.012237,0.103272,9.799448
127.345000,-0.012237,0.103272,9.799448
127.380000,-0.012237,0.103272,9.799448
127.415000,-0.012237,0.103272,9.799448
127.445000,-0.012237,0.103272,9.799448
127.480000,-0.012237,0.103272,9.799448
127.510000,-0.012237,0.103272,9.799448
127.545000,-0.012237,0.103272,9.799448
127.580000,-0.012237,0.103271,9.799448
127.610000,-0.012237,0.103271,9.799448
127.645000,-0.012237,0.103271,9.799448
127.675000,-0.012237,0.103271,9.799448
127.710000,-0.012237,0.103271,9.799448
127.745000,-0.012237,0.103271,9.799448
127.775000,-0.012237,0.103271,9.799448
127.810000,-0.012237,0.103270,9.799448
127.840000,-0.012237,0.103270,9.799448
127.875000,-0.012237,0.103270,9.799448
127.910000,-0.012237,0.103270,9.799448
127.940000,-0.012237,0.103270,9.799448
127.975000,-0.012237,0.103270,9.799448
128.005000,-0.012237,0.103270,9.799448
128.040000,-0.012237,0.103270,9.799448
128.075000,-0.012237,0.103269,9.799448
128.105000,-0.012237,0.103269,9.799448
128.140000,-0.012237,0.103269,9.799448
128.170000,-0.012237,0.103269,9.799448
128.205000,-0.012237,0.103269,9.799448
128.240000,-0.012237,0.103269,9.799448
128.270000,-0.012237,0.103269,9.799448
128.305000,-0.012237,0.103269,9.799448
128.335000,-0.012237,0.103268,9.799448
128.370000,-0.012237,0.103268,9.799448
128.405000,-0.012237,0.103268,9.799448
128.435000,-0.012237,0.103268,9.799448
128.470000,-0.012237,0.103268,9.799448
128.500000,-0.012237,0.103268,9.799448
128.535000,-0.012237,0.103268,9.799448
128.570000,-0.012237,0.103267,9.799448
128.600000,-0.012237,0.103267,9.799448
128.635000,-0.012237,0.103267,9.799448
128.665000,-0.012237,0.103267,9.799448
128.700000,-0.012237,0.103267,9.799448
128.735000,-0.012237,0.103267,9.799448
128.765000,-0.012237,0.103267,9.799448
128.800000,-0.012237,0.103267,9.799448
128.830000,-0.012237,0.103266,9.799448
128.865000,-0.012237,0.103266,9.799448
128.900000,-0.012237,0.103266,9.799448
128.930000,-0.012237,0.103266,9.799448
128.965000,-0.012237,0.103266,9.799448
128.995000,-0.012237,0.103266,9.799448
129.030000,-0.012237,0.103266,9.799448
129.065000,-0.012237,0.103266,9.799448
129.095000,-0.012237,0.103265,9.799448
129.130000,-0.012237,0.103265,9.799448
129.160000,-0.012237,0.103265,9.799448
129.195000,-0.012237,0.103265,9.799448
129.230000,-0.012237,0.103265,9.799448
129.260000,-0.012237,0.103265,9.799448
129.295000,-0.012237,0.103265,9.799448
129.325000,-0.012237,0.103265,9.799448
129.360000,-0.012237,0.103264,9.799448
129.395000,-0.012237,0.103264,9.799448
